week_start_date,product_id,store_id,region,units_sold,revenue,promotion_flag,promotion_type,discount_pct
2024-04-01,BEV-013,STR-035,West,50,4253.0,0,,0.0
2024-04-01,BEV-014,STR-035,West,108,3006.72,0,,0.0
2024-04-01,BEV-015,STR-035,West,125,5882.36,1,Bundle,0.2
2024-04-01,BEV-016,STR-035,West,63,3181.5,0,,0.0
2024-04-01,BEV-017,STR-035,West,42,2111.76,0,,0.0
2024-04-01,BEV-018,STR-035,West,111,12768.33,0,,0.0
2024-04-01,BEV-019,STR-035,West,61,3455.65,0,,0.0
2024-04-01,BEV-020,STR-035,West,182,6799.55,1,BOGO,0.07
2024-04-01,BEV-001,STR-036,North,106,4079.94,0,,0.0
2024-04-01,BEV-002,STR-036,North,71,6227.41,0,,0.0
2024-04-01,BEV-003,STR-036,North,72,6423.84,0,,0.0
2024-04-01,BEV-004,STR-036,North,36,3630.96,0,,0.0
2024-04-01,BEV-005,STR-036,North,33,735.57,0,,0.0
2024-04-01,BEV-006,STR-036,North,56,3774.27,1,BOGO,0.23
2024-04-01,BEV-007,STR-036,North,63,6839.28,0,,0.0
2024-04-01,BEV-008,STR-036,North,45,1786.95,0,,0.0
2024-04-01,BEV-009,STR-036,North,67,6071.54,0,,0.0
2024-04-01,BEV-010,STR-036,North,49,3712.24,0,,0.0
2024-04-01,BEV-011,STR-036,North,98,10026.38,0,,0.0
2024-04-01,BEV-012,STR-036,North,184,4269.52,1,BOGO,0.21
2024-04-01,BEV-013,STR-036,North,45,3827.7,0,,0.0
2024-04-01,BEV-014,STR-036,North,36,1002.24,0,,0.0
2024-04-01,BEV-015,STR-036,North,107,4541.03,1,BOGO,0.28
2024-04-01,BEV-016,STR-036,North,95,4797.5,0,,0.0
2024-04-01,BEV-017,STR-036,North,21,1055.88,0,,0.0
2024-04-01,BEV-018,STR-036,North,90,8513.01,1,Price Cut,0.18
2024-04-01,BEV-019,STR-036,North,56,3172.4,0,,0.0
2024-04-01,BEV-020,STR-036,North,193,6351.78,1,Price Cut,0.18
2024-04-01,BEV-001,STR-037,West,97,3733.53,0,,0.0
2024-04-01,BEV-002,STR-037,West,85,7455.35,0,,0.0
2024-04-01,BEV-003,STR-037,West,30,2676.6,0,,0.0
2024-04-01,BEV-004,STR-037,West,45,4538.7,0,,0.0
2024-04-01,BEV-005,STR-037,West,80,1783.2,0,,0.0
2024-04-01,BEV-006,STR-037,West,111,9592.62,0,,0.0
2024-04-01,BEV-007,STR-037,West,81,8793.36,0,,0.0
2024-04-01,BEV-008,STR-037,West,87,3180.85,1,Price Cut,0.08
2024-04-01,BEV-009,STR-037,West,40,3624.8,0,,0.0
2024-04-01,BEV-010,STR-037,West,168,10733.49,1,Display Feature,0.16
2024-04-01,BEV-011,STR-037,West,92,9412.52,0,,0.0
2024-04-01,BEV-012,STR-037,West,31,906.44,0,,0.0
2024-04-01,BEV-013,STR-037,West,77,6549.62,0,,0.0
2024-04-01,BEV-014,STR-037,West,105,2923.2,0,,0.0
2024-04-01,BEV-015,STR-037,West,26,1523.86,0,,0.0
2024-04-01,BEV-016,STR-037,West,49,2369.13,1,BOGO,0.05
2024-04-01,BEV-017,STR-037,West,92,4625.76,0,,0.0
2024-04-01,BEV-018,STR-037,West,58,6671.74,0,,0.0
2024-04-01,BEV-019,STR-037,West,66,3738.9,0,,0.0
2024-04-01,BEV-020,STR-037,West,63,2523.78,0,,0.0
2024-04-01,BEV-001,STR-038,West,106,4079.94,0,,0.0
2024-04-01,BEV-002,STR-038,West,59,5174.89,0,,0.0
2024-04-01,BEV-003,STR-038,West,115,10260.3,0,,0.0
2024-04-01,BEV-004,STR-038,West,61,6152.46,0,,0.0
2024-04-01,BEV-005,STR-038,West,112,2496.48,0,,0.0
2024-04-01,BEV-006,STR-038,West,60,4261.33,1,Display Feature,0.18
2024-04-01,BEV-007,STR-038,West,83,6725.42,1,Display Feature,0.26
2024-04-01,BEV-008,STR-038,West,86,3415.06,0,,0.0
2024-04-01,BEV-009,STR-038,West,80,7249.6,0,,0.0
2024-04-01,BEV-010,STR-038,West,106,8030.56,0,,0.0
2024-04-01,BEV-011,STR-038,West,183,16866.08,1,BOGO,0.1
2024-04-01,BEV-012,STR-038,West,129,3075.7,1,BOGO,0.19
2024-04-01,BEV-013,STR-038,West,198,15211.86,1,Display Feature,0.1
2024-04-01,BEV-014,STR-038,West,66,1837.44,0,,0.0
2024-04-01,BEV-015,STR-038,West,27,1582.47,0,,0.0
2024-04-01,BEV-016,STR-038,West,61,3080.5,0,,0.0
2024-04-01,BEV-017,STR-038,West,64,3217.92,0,,0.0
2024-04-01,BEV-018,STR-038,West,59,6261.66,1,BOGO,0.08
2024-04-01,BEV-019,STR-038,West,35,1982.75,0,,0.0
2024-04-01,BEV-020,STR-038,West,162,4608.57,1,Bundle,0.29
2024-04-01,BEV-001,STR-039,South,182,6540.8,1,Bundle,0.07
2024-04-01,BEV-002,STR-039,South,96,8420.16,0,,0.0
2024-04-01,BEV-003,STR-039,South,88,7851.36,0,,0.0
2024-04-01,BEV-004,STR-039,South,82,5956.78,1,Display Feature,0.28
2024-04-01,BEV-005,STR-039,South,49,1092.21,0,,0.0
2024-04-01,BEV-006,STR-039,South,102,8814.84,0,,0.0
2024-04-01,BEV-007,STR-039,South,98,8976.0,1,Bundle,0.16
2024-04-01,BEV-008,STR-039,South,214,6998.22,1,BOGO,0.18
2024-04-01,BEV-009,STR-039,South,77,6977.74,0,,0.0
2024-04-01,BEV-010,STR-039,South,69,5227.44,0,,0.0
2024-04-01,BEV-011,STR-039,South,71,7264.01,0,,0.0
2024-04-01,BEV-012,STR-039,South,97,2836.28,0,,0.0
2024-04-01,BEV-013,STR-039,South,20,1701.2,0,,0.0
2024-04-01,BEV-014,STR-039,South,115,3201.6,0,,0.0
2024-04-01,BEV-015,STR-039,South,153,8480.84,1,BOGO,0.06
2024-04-01,BEV-016,STR-039,South,78,3939.0,0,,0.0
2024-04-01,BEV-017,STR-039,South,119,5983.32,0,,0.0
2024-04-01,BEV-018,STR-039,South,70,7672.95,1,Display Feature,0.05
2024-04-01,BEV-019,STR-039,South,108,5765.77,1,Display Feature,0.06
2024-04-01,BEV-020,STR-039,South,56,2243.36,0,,0.0
2024-04-01,BEV-001,STR-040,East,113,4349.37,0,,0.0
2024-04-01,BEV-002,STR-040,East,65,5701.15,0,,0.0
2024-04-01,BEV-003,STR-040,East,114,9518.57,1,BOGO,0.07
2024-04-01,BEV-004,STR-040,East,116,11699.76,0,,0.0
2024-04-01,BEV-005,STR-040,East,100,2229.0,0,,0.0
2024-04-01,BEV-006,STR-040,East,84,5174.22,1,Price Cut,0.29
2024-04-01,BEV-007,STR-040,East,106,11507.36,0,,0.0
2024-04-01,BEV-008,STR-040,East,46,1826.66,0,,0.0
2024-04-01,BEV-009,STR-040,East,102,9243.24,0,,0.0
2024-04-01,BEV-010,STR-040,East,73,5530.48,0,,0.0
2024-04-01,BEV-011,STR-040,East,180,12960.48,1,Bundle,0.3
2024-04-01,BEV-012,STR-040,East,110,3216.4,0,,0.0
2024-04-01,BEV-013,STR-040,East,42,3003.27,1,Bundle,0.17
2024-04-01,BEV-014,STR-040,East,203,4311.27,1,Price Cut,0.24
2024-04-01,BEV-015,STR-040,East,69,3513.04,1,Bundle,0.14
2024-04-01,BEV-016,STR-040,East,76,3838.0,0,,0.0
2024-04-01,BEV-017,STR-040,East,116,5832.48,0,,0.0
2024-04-01,BEV-018,STR-040,East,49,5049.69,1,Price Cut,0.12
2024-04-01,BEV-019,STR-040,East,35,1982.75,0,,0.0
2024-04-01,BEV-020,STR-040,East,86,3445.16,0,,0.0
2024-04-08,BEV-001,STR-001,East,110,4233.9,0,,0.0
2024-04-08,BEV-002,STR-001,East,47,3656.05,1,Price Cut,0.12
2024-04-08,BEV-003,STR-001,East,20,1784.4,0,,0.0
2024-04-08,BEV-004,STR-001,East,152,11088.07,1,BOGO,0.28
2024-04-08,BEV-005,STR-001,East,24,534.96,0,,0.0
2024-04-08,BEV-006,STR-001,East,67,5790.14,0,,0.0
2024-04-08,BEV-007,STR-001,East,57,6187.92,0,,0.0
2024-04-08,BEV-008,STR-001,East,65,2581.15,0,,0.0
2024-04-08,BEV-009,STR-001,East,182,14376.18,1,BOGO,0.13
2024-04-08,BEV-010,STR-001,East,174,10454.33,1,BOGO,0.21
2024-04-08,BEV-011,STR-001,East,81,8287.11,0,,0.0
2024-04-08,BEV-012,STR-001,East,98,2865.52,0,,0.0
2024-04-08,BEV-013,STR-001,East,72,5112.89,1,BOGO,0.17
2024-04-08,BEV-014,STR-001,East,48,1336.32,0,,0.0
2024-04-08,BEV-015,STR-001,East,94,4527.89,1,Display Feature,0.18
2024-04-08,BEV-016,STR-001,East,172,8205.65,1,Bundle,0.06
2024-04-08,BEV-017,STR-001,East,153,7044.82,1,Bundle,0.09
2024-04-08,BEV-018,STR-001,East,98,8695.29,1,Bundle,0.23
2024-04-08,BEV-019,STR-001,East,43,2435.95,0,,0.0
2024-04-08,BEV-020,STR-001,East,119,4767.14,0,,0.0
2024-04-08,BEV-001,STR-002,North,197,6622.15,1,BOGO,0.13
2024-04-08,BEV-002,STR-002,North,74,6490.54,0,,0.0
2024-04-08,BEV-003,STR-002,North,31,2765.82,0,,0.0
2024-04-08,BEV-004,STR-002,North,65,6555.9,0,,0.0
2024-04-08,BEV-005,STR-002,North,43,958.47,0,,0.0
2024-04-08,BEV-006,STR-002,North,119,10283.98,0,,0.0
2024-04-08,BEV-007,STR-002,North,58,5930.03,1,BOGO,0.07
2024-04-08,BEV-008,STR-002,North,34,1350.14,0,,0.0
2024-04-08,BEV-009,STR-002,North,75,5049.36,1,Price Cut,0.26
2024-04-08,BEV-010,STR-002,North,101,7651.76,0,,0.0
2024-04-08,BEV-011,STR-002,North,27,2762.37,0,,0.0
2024-04-08,BEV-012,STR-002,North,103,3011.72,0,,0.0
2024-04-08,BEV-013,STR-002,North,41,3487.46,0,,0.0
2024-04-08,BEV-014,STR-002,North,25,696.0,0,,0.0
2024-04-08,BEV-015,STR-002,North,133,6953.32,1,Display Feature,0.11
2024-04-08,BEV-016,STR-002,North,89,3445.32,1,Bundle,0.24
2024-04-08,BEV-017,STR-002,North,23,1156.44,0,,0.0
2024-04-08,BEV-018,STR-002,North,44,4119.47,1,Price Cut,0.2
2024-04-08,BEV-019,STR-002,North,91,5155.15,0,,0.0
2024-04-08,BEV-020,STR-002,North,194,7100.37,1,Display Feature,0.09
2024-04-08,BEV-001,STR-003,East,141,4914.92,1,BOGO,0.1
2024-04-08,BEV-002,STR-003,East,48,4210.08,0,,0.0
2024-04-08,BEV-003,STR-003,East,86,7672.92,0,,0.0
2024-04-08,BEV-004,STR-003,East,141,13151.5,1,Bundle,0.08
2024-04-08,BEV-005,STR-003,East,37,824.73,0,,0.0
2024-04-08,BEV-006,STR-003,East,82,6459.3,1,Display Feature,0.09
2024-04-08,BEV-007,STR-003,East,105,10375.55,1,BOGO,0.09
2024-04-08,BEV-008,STR-003,East,37,1469.27,0,,0.0
2024-04-08,BEV-009,STR-003,East,40,3624.8,0,,0.0
2024-04-08,BEV-010,STR-003,East,119,9015.44,0,,0.0
2024-04-08,BEV-011,STR-003,East,64,6547.84,0,,0.0
2024-04-08,BEV-012,STR-003,East,59,1725.16,0,,0.0
2024-04-08,BEV-013,STR-003,East,48,4082.88,0,,0.0
2024-04-08,BEV-014,STR-003,East,107,2978.88,0,,0.0
2024-04-08,BEV-015,STR-003,East,135,5780.81,1,Price Cut,0.27
2024-04-08,BEV-016,STR-003,East,94,4747.0,0,,0.0
2024-04-08,BEV-017,STR-003,East,101,4354.55,1,Price Cut,0.15
2024-04-08,BEV-018,STR-003,East,40,4601.2,0,,0.0
2024-04-08,BEV-019,STR-003,East,75,3892.52,1,Display Feature,0.09
2024-04-08,BEV-020,STR-003,East,116,4646.96,0,,0.0
2024-04-08,BEV-001,STR-004,East,65,2501.85,0,,0.0
2024-04-08,BEV-002,STR-004,East,44,3160.95,1,BOGO,0.19
2024-04-08,BEV-003,STR-004,East,107,9546.54,0,,0.0
2024-04-08,BEV-004,STR-004,East,66,6656.76,0,,0.0
2024-04-08,BEV-005,STR-004,East,74,1649.46,0,,0.0
2024-04-08,BEV-006,STR-004,East,91,7864.22,0,,0.0
2024-04-08,BEV-007,STR-004,East,163,13650.41,1,BOGO,0.23
2024-04-08,BEV-008,STR-004,East,97,2894.41,1,BOGO,0.25
2024-04-08,BEV-009,STR-004,East,40,3163.05,1,Price Cut,0.13
2024-04-08,BEV-010,STR-004,East,65,4924.4,0,,0.0
2024-04-08,BEV-011,STR-004,East,37,3785.47,0,,0.0
2024-04-08,BEV-012,STR-004,East,77,1761.46,1,Bundle,0.22
2024-04-08,BEV-013,STR-004,East,48,3542.41,1,Display Feature,0.15
2024-04-08,BEV-014,STR-004,East,23,640.32,0,,0.0
2024-04-08,BEV-015,STR-004,East,48,2813.28,0,,0.0
2024-04-08,BEV-016,STR-004,East,39,1969.5,0,,0.0
2024-04-08,BEV-017,STR-004,East,157,7134.07,1,Price Cut,0.1
2024-04-08,BEV-018,STR-004,East,117,11624.55,1,Bundle,0.14
2024-04-08,BEV-019,STR-004,East,71,4022.15,0,,0.0
2024-04-08,BEV-020,STR-004,East,185,5435.0,1,BOGO,0.27
2024-04-08,BEV-001,STR-005,South,182,6383.52,1,Bundle,0.09
2024-04-08,BEV-002,STR-005,South,47,4122.37,0,,0.0
2024-04-08,BEV-003,STR-005,South,60,5353.2,0,,0.0
2024-04-08,BEV-004,STR-005,South,111,11195.46,0,,0.0
2024-04-08,BEV-005,STR-005,South,48,1069.92,0,,0.0
2024-04-08,BEV-006,STR-005,South,53,4580.26,0,,0.0
2024-04-08,BEV-007,STR-005,South,75,7351.21,1,BOGO,0.1
2024-04-08,BEV-008,STR-005,South,52,2064.92,0,,0.0
2024-04-08,BEV-009,STR-005,South,166,11032.15,1,BOGO,0.27
2024-04-08,BEV-010,STR-005,South,49,2736.88,1,Display Feature,0.27
2024-04-08,BEV-011,STR-005,South,25,2557.75,0,,0.0
2024-04-08,BEV-012,STR-005,South,198,5108.39,1,Display Feature,0.12
2024-04-08,BEV-013,STR-005,South,118,10037.08,0,,0.0
2024-04-08,BEV-014,STR-005,South,93,2589.12,0,,0.0
2024-04-08,BEV-015,STR-005,South,69,2907.9,1,Bundle,0.29
2024-04-08,BEV-016,STR-005,South,26,1313.0,0,,0.0
2024-04-08,BEV-017,STR-005,South,40,2011.2,0,,0.0
2024-04-08,BEV-018,STR-005,South,51,5866.53,0,,0.0
2024-04-08,BEV-019,STR-005,South,171,6998.73,1,Bundle,0.28
2024-04-08,BEV-020,STR-005,South,100,3096.97,1,Display Feature,0.23
2024-04-08,BEV-001,STR-006,West,87,2615.08,1,Display Feature,0.22
2024-04-08,BEV-002,STR-006,West,62,5438.02,0,,0.0
2024-04-08,BEV-003,STR-006,West,112,9992.64,0,,0.0
2024-04-08,BEV-004,STR-006,West,157,14440.14,1,Display Feature,0.09
2024-04-08,BEV-005,STR-006,West,96,2139.84,0,,0.0
2024-04-08,BEV-006,STR-006,West,37,3197.54,0,,0.0
2024-04-08,BEV-007,STR-006,West,44,4776.64,0,,0.0
2024-04-08,BEV-008,STR-006,West,93,3693.03,0,,0.0
2024-04-08,BEV-009,STR-006,West,20,1812.4,0,,0.0
2024-04-08,BEV-010,STR-006,West,98,7424.48,0,,0.0
2024-04-08,BEV-011,STR-006,West,150,13366.83,1,BOGO,0.13
2024-04-08,BEV-012,STR-006,West,103,3011.72,0,,0.0
2024-04-08,BEV-013,STR-006,West,50,4253.0,0,,0.0
2024-04-08,BEV-014,STR-006,West,87,2422.08,0,,0.0
2024-04-08,BEV-015,STR-006,West,49,2871.89,0,,0.0
2024-04-08,BEV-016,STR-006,West,39,1969.5,0,,0.0
2024-04-08,BEV-017,STR-006,West,39,1960.92,0,,0.0
2024-04-08,BEV-018,STR-006,West,46,5291.38,0,,0.0
2024-04-08,BEV-019,STR-006,West,165,8623.01,1,BOGO,0.08
2024-04-08,BEV-020,STR-006,West,44,1762.64,0,,0.0
2024-04-08,BEV-001,STR-007,West,95,3656.55,0,,0.0
2024-04-08,BEV-002,STR-007,West,79,6929.09,0,,0.0
2024-04-08,BEV-003,STR-007,West,44,3925.68,0,,0.0
2024-04-08,BEV-004,STR-007,West,36,3630.96,0,,0.0
2024-04-08,BEV-005,STR-007,West,71,1582.59,0,,0.0
2024-04-08,BEV-006,STR-007,West,100,8642.0,0,,0.0
2024-04-08,BEV-007,STR-007,West,99,10747.44,0,,0.0
2024-04-08,BEV-008,STR-007,West,39,1548.69,0,,0.0
2024-04-08,BEV-009,STR-007,West,60,5437.2,0,,0.0
2024-04-08,BEV-010,STR-007,West,75,5682.0,0,,0.0
2024-04-08,BEV-011,STR-007,West,87,8900.97,0,,0.0
2024-04-08,BEV-012,STR-007,West,26,760.24,0,,0.0
2024-04-08,BEV-013,STR-007,West,107,9101.42,0,,0.0
2024-04-08,BEV-014,STR-007,West,57,1586.88,0,,0.0
2024-04-08,BEV-015,STR-007,West,132,6195.73,1,BOGO,0.2
2024-04-08,BEV-016,STR-007,West,57,2878.5,0,,0.0
2024-04-08,BEV-017,STR-007,West,82,4122.96,0,,0.0
2024-04-08,BEV-018,STR-007,West,113,12998.39,0,,0.0
2024-04-08,BEV-019,STR-007,West,27,1529.55,0,,0.0
2024-04-08,BEV-020,STR-007,West,83,3324.98,0,,0.0
2024-04-08,BEV-001,STR-008,North,182,6196.32,1,Display Feature,0.12
2024-04-08,BEV-002,STR-008,North,86,7543.06,0,,0.0
2024-04-08,BEV-003,STR-008,North,134,11262.58,1,BOGO,0.06
2024-04-08,BEV-004,STR-008,North,54,5446.44,0,,0.0
2024-04-08,BEV-005,STR-008,North,24,534.96,0,,0.0
2024-04-08,BEV-006,STR-008,North,101,8728.42,0,,0.0
2024-04-08,BEV-007,STR-008,North,23,2496.88,0,,0.0
2024-04-08,BEV-008,STR-008,North,37,1469.27,0,,0.0
2024-04-08,BEV-009,STR-008,North,112,10149.44,0,,0.0
2024-04-08,BEV-010,STR-008,North,47,3560.72,0,,0.0
2024-04-08,BEV-011,STR-008,North,109,11151.79,0,,0.0
2024-04-08,BEV-012,STR-008,North,21,614.04,0,,0.0
2024-04-08,BEV-013,STR-008,North,45,3827.7,0,,0.0
2024-04-08,BEV-014,STR-008,North,73,1483.73,1,Display Feature,0.27
2024-04-08,BEV-015,STR-008,North,76,4454.36,0,,0.0
2024-04-08,BEV-016,STR-008,North,46,2323.0,0,,0.0
2024-04-08,BEV-017,STR-008,North,38,1910.64,0,,0.0
2024-04-08,BEV-018,STR-008,North,75,6531.42,1,Display Feature,0.25
2024-04-08,BEV-019,STR-008,North,155,6439.18,1,Display Feature,0.27
2024-04-08,BEV-020,STR-008,North,84,3365.04,0,,0.0
2024-04-08,BEV-001,STR-009,North,72,2217.58,1,Display Feature,0.21
2024-04-08,BEV-002,STR-009,North,85,7455.35,0,,0.0
2024-04-08,BEV-003,STR-009,North,106,9457.32,0,,0.0
2024-04-08,BEV-004,STR-009,North,99,9985.14,0,,0.0
2024-04-08,BEV-005,STR-009,North,24,534.96,0,,0.0
2024-04-08,BEV-006,STR-009,North,41,3543.22,0,,0.0
2024-04-08,BEV-007,STR-009,North,66,7164.96,0,,0.0
2024-04-08,BEV-008,STR-009,North,53,2104.63,0,,0.0
2024-04-08,BEV-009,STR-009,North,114,9509.3,1,Price Cut,0.08
2024-04-08,BEV-010,STR-009,North,67,5075.92,0,,0.0
2024-04-08,BEV-011,STR-009,North,189,14551.03,1,BOGO,0.25
2024-04-08,BEV-012,STR-009,North,38,1111.12,0,,0.0
2024-04-08,BEV-013,STR-009,North,79,6719.74,0,,0.0
2024-04-08,BEV-014,STR-009,North,106,2951.04,0,,0.0
2024-04-08,BEV-015,STR-009,North,40,2344.4,0,,0.0
2024-04-08,BEV-016,STR-009,North,20,1010.0,0,,0.0
2024-04-08,BEV-017,STR-009,North,63,3167.64,0,,0.0
2024-04-08,BEV-018,STR-009,North,121,12946.97,1,Bundle,0.07
2024-04-08,BEV-019,STR-009,North,188,8531.53,1,Price Cut,0.2
2024-04-08,BEV-020,STR-009,North,106,4246.36,0,,0.0
2024-04-08,BEV-001,STR-010,South,40,1539.6,0,,0.0
2024-04-08,BEV-002,STR-010,South,168,12410.68,1,Price Cut,0.16
2024-04-08,BEV-003,STR-010,South,33,2944.26,0,,0.0
2024-04-08,BEV-004,STR-010,South,95,9581.7,0,,0.0
2024-04-08,BEV-005,STR-010,South,24,534.96,0,,0.0
2024-04-08,BEV-006,STR-010,South,89,7691.38,0,,0.0
2024-04-08,BEV-007,STR-010,South,48,5210.88,0,,0.0
2024-04-08,BEV-008,STR-010,South,119,4725.49,0,,0.0
2024-04-08,BEV-009,STR-010,South,35,3171.7,0,,0.0
2024-04-08,BEV-010,STR-010,South,158,10218.23,1,Display Feature,0.15
2024-04-08,BEV-011,STR-010,South,95,9719.45,0,,0.0
2024-04-08,BEV-012,STR-010,South,154,3714.14,1,Bundle,0.18
2024-04-08,BEV-013,STR-010,South,36,2906.74,1,BOGO,0.06
2024-04-08,BEV-014,STR-010,South,120,2814.53,1,Display Feature,0.16
2024-04-08,BEV-015,STR-010,South,80,4688.8,0,,0.0
2024-04-08,BEV-016,STR-010,South,55,2777.5,0,,0.0
2024-04-08,BEV-017,STR-010,South,48,2413.44,0,,0.0
2024-04-08,BEV-018,STR-010,South,89,10237.67,0,,0.0
2024-04-08,BEV-019,STR-010,South,95,5381.75,0,,0.0
2024-04-08,BEV-020,STR-010,South,58,2323.48,0,,0.0
2024-04-08,BEV-001,STR-011,South,102,3925.98,0,,0.0
2024-04-08,BEV-002,STR-011,South,144,8880.86,1,Price Cut,0.3
2024-04-08,BEV-003,STR-011,South,47,4193.34,0,,0.0
2024-04-08,BEV-004,STR-011,South,27,2723.22,0,,0.0
2024-04-08,BEV-005,STR-011,South,48,1069.92,0,,0.0
2024-04-08,BEV-006,STR-011,South,53,4580.26,0,,0.0
2024-04-08,BEV-007,STR-011,South,137,11531.38,1,BOGO,0.23
2024-04-08,BEV-008,STR-011,South,60,2382.6,0,,0.0
2024-04-08,BEV-009,STR-011,South,85,7702.7,0,,0.0
2024-04-08,BEV-010,STR-011,South,30,2272.8,0,,0.0
2024-04-08,BEV-011,STR-011,South,90,9207.9,0,,0.0
2024-04-08,BEV-012,STR-011,South,149,3886.54,1,Price Cut,0.11
2024-04-08,BEV-013,STR-011,South,35,2142.64,1,Bundle,0.29
2024-04-08,BEV-014,STR-011,South,67,1865.28,0,,0.0
2024-04-08,BEV-015,STR-011,South,114,6681.54,0,,0.0
2024-04-08,BEV-016,STR-011,South,59,2979.5,0,,0.0
2024-04-08,BEV-017,STR-011,South,67,2925.29,1,BOGO,0.14
2024-04-08,BEV-018,STR-011,South,80,9202.4,0,,0.0
2024-04-08,BEV-019,STR-011,South,80,4532.0,0,,0.0
2024-04-08,BEV-020,STR-011,South,94,3765.64,0,,0.0
2024-04-08,BEV-001,STR-012,South,46,1770.54,0,,0.0
2024-04-08,BEV-002,STR-012,South,65,4402.54,1,Display Feature,0.23
2024-04-08,BEV-003,STR-012,South,62,5531.64,0,,0.0
2024-04-08,BEV-004,STR-012,South,86,8673.96,0,,0.0
2024-04-08,BEV-005,STR-012,South,43,958.47,0,,0.0
2024-04-08,BEV-006,STR-012,South,95,8209.9,0,,0.0
2024-04-08,BEV-007,STR-012,South,99,8457.94,1,BOGO,0.22
2024-04-08,BEV-008,STR-012,South,110,3687.12,1,BOGO,0.16
2024-04-08,BEV-009,STR-012,South,116,7922.66,1,BOGO,0.25
2024-04-08,BEV-010,STR-012,South,63,4772.88,0,,0.0
2024-04-08,BEV-011,STR-012,South,23,2353.13,0,,0.0
2024-04-08,BEV-012,STR-012,South,129,3077.7,1,Price Cut,0.19
2024-04-08,BEV-013,STR-012,South,96,8165.76,0,,0.0
2024-04-08,BEV-014,STR-012,South,36,1002.24,0,,0.0
2024-04-08,BEV-015,STR-012,South,24,1406.64,0,,0.0
2024-04-08,BEV-016,STR-012,South,63,3181.5,0,,0.0
2024-04-08,BEV-017,STR-012,South,80,3390.85,1,Price Cut,0.16
2024-04-08,BEV-018,STR-012,South,43,4946.29,0,,0.0
2024-04-08,BEV-019,STR-012,South,37,2096.05,0,,0.0
2024-04-08,BEV-020,STR-012,South,140,5187.75,1,BOGO,0.08
2024-04-08,BEV-001,STR-013,West,121,3609.46,1,Display Feature,0.23
2024-04-08,BEV-002,STR-013,West,36,3157.56,0,,0.0
2024-04-08,BEV-003,STR-013,West,86,7672.92,0,,0.0
2024-04-08,BEV-004,STR-013,West,108,10892.88,0,,0.0
2024-04-08,BEV-005,STR-013,West,81,1805.49,0,,0.0
2024-04-08,BEV-006,STR-013,West,213,16771.06,1,Price Cut,0.09
2024-04-08,BEV-007,STR-013,West,45,4885.2,0,,0.0
2024-04-08,BEV-008,STR-013,West,32,1270.72,0,,0.0
2024-04-08,BEV-009,STR-013,West,38,3443.56,0,,0.0
2024-04-08,BEV-010,STR-013,West,69,5227.44,0,,0.0
2024-04-08,BEV-011,STR-013,West,78,7654.96,1,Bundle,0.05
2024-04-08,BEV-012,STR-013,West,97,2836.28,0,,0.0
2024-04-08,BEV-013,STR-013,West,69,5869.14,0,,0.0
2024-04-08,BEV-014,STR-013,West,37,1030.08,0,,0.0
2024-04-08,BEV-015,STR-013,West,61,3222.88,1,BOGO,0.1
2024-04-08,BEV-016,STR-013,West,194,9239.52,1,Price Cut,0.06
2024-04-08,BEV-017,STR-013,West,40,2011.2,0,,0.0
2024-04-08,BEV-018,STR-013,West,78,8972.34,0,,0.0
2024-04-08,BEV-019,STR-013,West,76,4305.4,0,,0.0
2024-04-08,BEV-020,STR-013,West,204,7785.65,1,Price Cut,0.05
2024-04-08,BEV-001,STR-014,South,96,3695.04,0,,0.0
2024-04-08,BEV-002,STR-014,South,140,10196.83,1,Display Feature,0.17
2024-04-08,BEV-003,STR-014,South,61,5442.42,0,,0.0
2024-04-08,BEV-004,STR-014,South,90,9077.4,0,,0.0
2024-04-08,BEV-005,STR-014,South,74,1649.46,0,,0.0
2024-04-08,BEV-006,STR-014,South,34,2938.28,0,,0.0
2024-04-08,BEV-007,STR-014,South,23,2496.88,0,,0.0
2024-04-08,BEV-008,STR-014,South,72,2859.12,0,,0.0
2024-04-08,BEV-009,STR-014,South,49,4440.38,0,,0.0
2024-04-08,BEV-010,STR-014,South,105,7954.8,0,,0.0
2024-04-08,BEV-011,STR-014,South,113,11561.03,0,,0.0
2024-04-08,BEV-012,STR-014,South,80,2339.2,0,,0.0
2024-04-08,BEV-013,STR-014,South,87,7400.22,0,,0.0
2024-04-08,BEV-014,STR-014,South,175,4259.63,1,Bundle,0.13
2024-04-08,BEV-015,STR-014,South,61,3575.21,0,,0.0
2024-04-08,BEV-016,STR-014,South,87,4034.67,1,Price Cut,0.09
2024-04-08,BEV-017,STR-014,South,197,9317.54,1,Price Cut,0.06
2024-04-08,BEV-018,STR-014,South,76,8742.28,0,,0.0
2024-04-08,BEV-019,STR-014,South,41,2322.65,0,,0.0
2024-04-08,BEV-020,STR-014,South,88,2519.74,1,BOGO,0.29
2024-04-08,BEV-001,STR-015,West,102,3925.98,0,,0.0
2024-04-08,BEV-002,STR-015,West,55,4824.05,0,,0.0
2024-04-08,BEV-003,STR-015,West,75,6691.5,0,,0.0
2024-04-08,BEV-004,STR-015,West,100,10086.0,0,,0.0
2024-04-08,BEV-005,STR-015,West,166,3125.36,1,Bundle,0.16
2024-04-08,BEV-006,STR-015,West,117,10111.14,0,,0.0
2024-04-08,BEV-007,STR-015,West,110,11941.6,0,,0.0
